SITE,CONST,YR,DOY,MP1,MP2,MP5,CRMP1,CRMP2,CRMP5,CRGF,CRMW,CRIOD
POOR,E,23,26,0.24,0.2393,0.2268,1474,2944.86,1871,2948,439.064,2579.5
POOR,E,23,27,0.2403,0.2333,0.22,7192.33,10786.5,7180.67,10788.5,526.268,10788.5
POOR,E,23,28,0.2287,0.2311,0.2191,3663.5,3660.17,3138.29,4396.2,477.848,4396.2
POOR,E,23,29,0.233,0.2286,0.2184,2135.7,3049.43,3046,2669.62,474.6,2669.62
POOR,E,23,30,0.2386,0.2347,0.2168,21554,0,21506,21554,718.467,21554
POOR,E,23,31,0.234,0.232,0.2195,2853.88,7605.67,3254.29,4566.2,671.5,4566.2
POOR,E,23,32,0.2316,0.2267,0.2128,10705.5,21403,7127.67,21411,648.818,21411
POOR,E,23,33,0.2311,0.2283,0.2184,1195.06,1128.44,965.762,4063.2,461.727,1846.91
POOR,E,23,34,0.2469,0.2435,0.2309,334.955,373.5,366.918,623.389,356.222,316.085
POOR,E,23,35,0.222,0.2156,0.2034,3597,3596,3078.14,7194,539.55,7194
POOR,E,23,36,0.2381,0.2359,0.2168,4822.75,3857.2,3849,4822.75,602.844,4822.75
POOR,E,23,37,0.2412,0.2285,0.2148,0,0,10937.5,0,644.941,0
POOR,E,23,38,0.234,0.2332,0.2207,1732.08,3212.71,1874.92,2501.89,511.75,2501.89
POOR,E,23,39,0.2298,0.2231,0.2144,2654.25,10614.5,7061.33,7078,786.444,7078
POOR,E,23,40,0.2312,0.2205,0.2104,1004.25,912.318,1179.18,1339,352.368,956.429
POOR,E,23,41,0.2287,0.2287,0.2129,792.556,971.545,712.233,1019,563.132,823.038
POOR,E,23,42,0.2268,0.2177,0.2029,325.79,420.292,458.023,577.114,388.442,310.754
POOR,E,23,43,0.2327,0.2275,0.2166,220.143,239.378,239.011,347.968,342.444,229.511
POOR,E,23,44,0.2408,0.2324,0.2233,708.545,973.417,833.857,1375.41,425.127,899.308
POOR,E,23,45,0.2367,0.2203,0.2077,160.159,185.437,163.955,260.024,374.61,171.333
POOR,E,23,46,0.237,0.2321,0.2168,2415.56,3104.29,2712.88,3105.71,452.917,3105.71
POOR,E,23,47,0.234,0.2235,0.2124,1398.25,1597.14,1719.54,2237.2,677.939,1598
POOR,E,23,48,0.2361,0.2354,0.2189,630.162,629.432,516.933,832.714,423.927,416.357
POOR,E,23,49,0.2324,0.2322,0.2207,283.474,320.145,297.811,491.356,387.912,283.474
POOR,E,23,50,0.2481,0.242,0.2283,138.594,136.631,135.468,290.297,294.274,107.95
POOR,E,23,51,0.2395,0.2365,0.2227,338.864,366.23,391.421,860.192,486.196,372.75
POOR,E,23,52,0.2302,0.2161,0.2026,6827,5119.25,3409.33,5120.25,706.241,5120.25
POOR,E,23,53,0.2243,0.2199,0.2055,579.829,614.636,699,966.381,507.35,654.645
POOR,E,23,54,0.2399,0.2332,0.2219,3150.14,4405.8,3144.14,4410.2,424.058,4410.2
POOR,E,23,55,0.223,0.2126,0.2039,751.207,870.8,906.417,1089.25,473.587,726.167
POOR,E,23,56,0.2367,0.233,0.2223,526.846,466.227,465.614,856.125,373.582,402.882
POOR,E,23,57,0.2478,0.2308,0.2162,398.283,479.159,429.714,727.897,390.907,449.128
POOR,E,23,58,0.2354,0.2316,0.2163,2081,4573.6,2286.5,3270.14,635.861,3270.14
POOR,E,23,59,0.2544,0.237,0.2248,187.602,185.725,197.902,382.283,250.136,176.183
POOR,E,23,60,0.2306,0.2237,0.2122,2485.25,2208.22,1527,2840.29,685.586,1529.38
POOR,E,23,61,0.2354,0.2257,0.2129,2719.5,5435.25,2715.12,3626,483.467,3626
POOR,E,23,62,0.2336,0.2226,0.2079,5208.5,5207.25,4163.4,4166.8,744.071,4166.8
POOR,E,23,63,0.2257,0.2196,0.2096,2422.12,3228.33,3866,3229.5,395.449,2768.14
POOR,E,23,64,0.2392,0.225,0.2142,3570.5,3567.5,3053,3570.5,522.512,3570.5
POOR,E,23,65,0.2206,0.2117,0.2003,5161,5157.75,10299,10322,607.176,6881.33
POOR,E,23,66,0.2339,0.224,0.2192,2756.71,3213.67,2405.38,3859.4,402.021,3859.4
POOR,E,23,67,0.2413,0.2301,0.215,7001.33,10498.5,2620.75,10502,777.926,10502
POOR,E,23,68,0.2394,0.228,0.2139,1450.8,1279.18,1332.06,2418,588.162,2176.2
POOR,E,23,69,0.2385,0.2246,0.2183,536.65,579.838,826.478,894.417,477.022,564.895
POOR,E,23,70,0.2311,0.2167,0.2045,0,0,3779,0,399.474,0
POOR,E,23,71,0.2324,0.2244,0.2094,2885,2884.12,2298.9,2885,562.927,2564.44
POOR,E,23,72,0.242,0.2314,0.2247,190.025,201.593,191.034,335.338,407.196,203.598
POOR,E,23,73,0.2355,0.226,0.2112,1051.05,1167.44,1163.06,1751.75,539,1167.83
POOR,E,23,74,0.2398,0.2249,0.2162,4310.8,10765.5,7176.67,21554,743.241,21554
POOR,E,23,75,0.2297,0.2166,0.2126,213.163,221.34,204.296,395.875,363.426,209.142
POOR,E,23,76,0.2407,0.232,0.2198,4165.2,10404.5,5195,5206.5,507.951,5206.5
POOR,E,23,77,0.2493,0.2316,0.2224,21616,21607,21579,21616,1080.8,21616
POOR,E,23,78,0.2358,0.2269,0.2156,2217.6,3166.71,2456.56,4435.2,792,4435.2
POOR,E,23,79,0.2341,0.2296,0.2168,2493.78,3204.29,1492.87,3206.29,641.257,3206.29
POOR,E,23,80,0.2328,0.2213,0.2117,2524,3363.83,5028,3365.33,807.68,2884.57
POOR,E,23,81,0.2325,0.2259,0.2119,1708.23,2466.67,1582.93,2775.88,1009.41,2775.88
POOR,E,23,82,0.2341,0.2202,0.2115,1975.73,1975.18,1808.75,2173.3,571.921,1975.73
POOR,E,23,83,0.2312,0.2265,0.2134,1283.07,9618,2399.75,3849.2,437.409,3849.2
POOR,E,23,84,0.2307,0.2173,0.2101,3590,7173.33,2386.89,7180,742.759,5385
POOR,E,23,85,0.2266,0.2144,0.2056,4294.2,4292.6,4283,7157,580.297,7157
POOR,E,23,86,0.2323,0.2227,0.2127,323.387,333.767,316.714,514.103,318.254,371.296
POOR,E,23,87,0.2361,0.2201,0.209,3608.33,5410.75,3088.86,4330,801.852,3092.86
POOR,E,23,88,0.2321,0.2254,0.2164,2369.78,2368,1770.92,4265.6,627.294,3046.86
POOR,E,23,89,0.238,0.2212,0.2134,2376.78,3564.17,2668.12,3565.17,521.732,3565.17
POOR,E,23,90,0.228,0.2164,0.2082,10690.5,10686.5,6792.33,21381,497.233,10690.5
POOR,E,23,91,0.2308,0.2263,0.2159,891.833,1426.47,1739.67,1189.11,713.467,1189.11
POOR,E,23,92,0.2311,0.2215,0.2099,5727.25,5725.75,5716,5727.25,818.179,5727.25
POOR,E,23,93,0.2343,0.2195,0.2145,1557.36,2724.62,1975.27,2725.38,589.27,2422.56
POOR,E,23,94,0.2342,0.2194,0.217,623.5,747.6,746.633,1020.27,440.118,606.649
POOR,E,23,95,0.226,0.2148,0.2033,22868,0,0,22868,846.963,22868
POOR,E,23,96,0.2316,0.2287,0.2095,1277,1808.42,1202.72,3618.17,748.586,1669.92
POOR,E,23,97,0.2386,0.2238,0.2157,11171,11167.5,22313,11171,859.308,11171
POOR,E,23,98,0.2292,0.2214,0.2077,645.194,748.742,858.63,967.792,430.13,800.931
POOR,E,23,99,0.2298,0.2175,0.2074,3205.43,3738.67,5598.75,3739.67,498.622,3739.67
POOR,E,23,100,0.2287,0.2157,0.2031,7234,7230,5417.25,10851,748.345,7234
POOR,E,23,101,0.2384,0.2293,0.215,309.712,347.338,304.743,706.531,502.422,358.873
POOR,E,23,102,0.2334,0.2203,0.2096,575.975,606,560.659,921.56,490.191,606.289
POOR,E,23,103,0.2355,0.2307,0.2216,304.352,327.015,352.918,568.658,308.7,332.446
POOR,E,23,104,0.2307,0.2205,0.2088,791.75,962.87,962.13,1477.93,357.565,923.708
POOR,E,23,105,0.2395,0.2194,0.2064,502.174,470.837,434.849,924,592.308,563.415
POOR,E,23,106,0.2341,0.2248,0.2165,596.167,669.875,763.857,1533,320.328,894.25
POOR,E,23,107,0.2375,0.2234,0.2178,732.167,686.031,626.6,1220.28,467.34,627.571
POOR,E,23,108,0.2366,0.2184,0.2084,1166.74,1582,1383,1583.43,554.2,1231.56
POOR,E,23,109,0.2417,0.2258,0.2143,2703.38,4324,4314.2,4325.4,772.393,4325.4
POOR,E,23,110,0.2298,0.2152,0.2064,820.038,968.364,1120.16,1938.27,666.281,1015.29
POOR,E,23,111,0.2362,0.2292,0.2191,3597.67,5394.25,4309.8,4317.2,744.345,4317.2
POOR,E,23,112,0.2347,0.2206,0.2115,3139.43,5491,5488,5494,627.886,4395.2
POOR,E,23,113,0.2341,0.2282,0.2188,1620.46,3508,2628,3511,438.875,3009.43
POOR,E,23,114,0.2363,0.2246,0.2111,22257,22235,5556,22257,767.483,22257
POOR,E,23,115,0.2248,0.2152,0.2048,3280.71,5736.75,2866.5,5741.25,695.909,3280.71
POOR,E,23,116,0.2412,0.2277,0.2174,3131.71,5478.5,5471.75,4384.4,608.944,4384.4
POOR,E,23,117,0.2418,0.2266,0.2134,0,0,0,0,766.034,0
POOR,E,23,118,0.2319,0.2223,0.21,3319.14,5805.75,3868.5,5808.5,704.061,4646.8
POOR,E,23,119,0.233,0.2233,0.2092,3231.43,4522,5648.25,4524,538.571,4524
POOR,E,23,120,0.2345,0.2206,0.2055,20514,20500,6832.33,10257,683.8,10257
RAJA,E,23,1,0.2537,0.2668,0.2404,936.174,978.545,671.562,1435.47,525.171,1133.26
RAJA,E,23,2,0.2473,0.2431,0.2209,1739.83,3478.17,5207.75,5219.5,444.213,5219.5
RAJA,E,23,3,0.2636,0.274,0.2407,1164.11,1232.24,1306.62,2328.22,427.633,2328.22
RAJA,E,23,4,0.2551,0.2444,0.2347,2467.22,3697.17,2016,5551.25,435.392,5551.25
RAJA,E,23,5,0.2545,0.2566,0.2351,1402.71,3924,1961.1,3273,377.654,3273
RAJA,E,23,6,0.2512,0.2564,0.2321,2942.86,3432.83,2937.86,5150,412,5150
RAJA,E,23,7,0.2608,0.2562,0.2392,1196.17,4302.6,1953.64,3588.5,331.246,3075.86
RAJA,E,23,8,0.2533,0.2632,0.2352,1051.19,2451.22,2449.56,2759.38,339.615,2759.38
RAJA,E,23,9,0.2561,0.259,0.2307,5206.5,5204.75,1733,5206.5,310.836,5206.5
RAJA,E,23,10,0.2557,0.261,0.2286,2311.22,6928,2595.75,6933.67,416.02,5200.25
RAJA,E,23,11,0.2576,0.2646,0.2402,1320.59,1602.07,974.652,2806.25,440.196,2806.25
RAJA,E,23,12,0.2545,0.2479,0.2271,1908.64,3497.33,2093.9,5248.75,308.75,3499.17
RAJA,E,23,13,0.259,0.2634,0.2387,1234.06,2620.88,1496.21,2331,411.353,2097.9
RAJA,E,23,14,0.2541,0.2548,0.2381,816.815,918,666.97,1696.46,416.113,1160.74
RAJA,E,23,15,0.2596,0.2594,0.2399,1053.2,2631.12,1237.82,1914.91,339.742,1755.33
RAJA,E,23,16,0.2632,0.259,0.2335,496.857,718.931,594.571,993.714,289.833,834.72
RAJA,E,23,17,0.2643,0.2591,0.2437,635.688,1129,845.417,1453,322.889,1130.11
RAJA,E,23,18,0.2549,0.2676,0.2377,1396.2,1744.67,1306.62,2327,294.972,2327
RAJA,E,23,19,0.2539,0.251,0.223,1136,1362.53,1361.07,1572.92,352.552,1572.92
RAJA,E,23,20,0.2661,0.2605,0.2324,1531.08,3313.67,1656.25,4976,375.547,4976
RAJA,E,23,21,0.2711,0.2714,0.2497,163.954,147.722,170.048,304.486,217.49,156.721
RAJA,E,23,22,0.2545,0.2545,0.233,1760.33,1919.27,1107.79,2347.11,297.521,2112.4
RAJA,E,23,23,0.2611,0.2652,0.2324,836.24,2321.11,1896.36,1900.55,387.148,1900.55
RAJA,E,23,24,0.2588,0.2536,0.2331,874,1454.93,947.913,1456.67,303.472,1365.62
RAJA,E,23,25,0.2658,0.2629,0.2401,395.627,360.089,335.817,720.607,226.708,403.54
RAJA,E,23,26,0.2532,0.2617,0.2431,1487.08,3219.5,2144.11,4833,420.261,4833
RAJA,E,23,27,0.2637,0.2666,0.2445,727.179,847.792,534.132,1357.4,303.896,1131.17
RAJA,E,23,28,0.2559,0.2622,0.2366,1641.62,2133.3,1938.45,2371.22,418.451,2371.22
RAJA,E,23,29,0.2566,0.2549,0.2235,1428.5,1999.1,1424.57,1999.9,256.397,1999.9
RAJA,E,23,30,0.2647,0.2622,0.2383,579.629,1066.74,810.36,1067.74,441.022,845.292
RAJA,E,23,31,0.2519,0.2655,0.2401,1105.9,1577.86,1576.93,1843.17,315.971,1701.38
RAJA,E,23,32,0.2559,0.2516,0.2438,1265.31,1686.33,2019.7,2530.62,262.922,2530.62
RAJA,E,23,33,0.2612,0.2616,0.2415,1314.8,1515.92,1158.29,2191.33,358.582,1408.71
RAJA,E,23,34,0.2739,0.2621,0.247,199.752,225.161,237.159,374.536,243.884,214.02
RAJA,E,23,35,0.2621,0.268,0.2399,951.091,1161.78,773.963,1743.67,290.611,1230.82
RAJA,E,23,36,0.2553,0.2532,0.2328,1394.79,2438.5,1146.53,3254.5,433.933,3254.5
RAJA,E,23,37,0.2711,0.2564,0.2501,969.905,1566.38,846.708,2036.8,391.692,2036.8
RAJA,E,23,38,0.2543,0.2659,0.239,945.261,944.783,804.259,1358.81,315.087,1358.81
RAJA,E,23,39,0.2616,0.2526,0.2387,2012.6,1547.46,1339.13,2012.6,359.393,2012.6
RAJA,E,23,40,0.2586,0.2557,0.2351,431.311,646.133,569.265,746.5,194.09,626.097
RAJA,E,23,41,0.25,0.2549,0.2343,254.827,286.097,264.218,368.589,191.12,271.592
RAJA,E,23,42,0.269,0.258,0.2437,183.933,205.074,192.61,288.254,180.495,172.438
RAJA,E,23,43,0.2664,0.265,0.2368,115.376,119.109,109.632,213.092,232.033,110.492
RAJA,E,23,44,0.262,0.2477,0.2343,174.742,184.983,187.635,361.133,206.362,221.102
RAJA,E,23,45,0.2772,0.2744,0.2592,102.318,116.395,101.962,182.958,196.264,113.031
RAJA,E,23,46,0.2539,0.2467,0.2366,1464.86,1861.09,1077.32,3418,512.7,2929.71
RAJA,E,23,47,0.266,0.2552,0.2427,621.412,879.5,570.027,1056.4,335.365,812.615
RAJA,E,23,48,0.2682,0.2724,0.249,199.814,199.619,208.62,396.123,196.339,194.647
RAJA,E,23,49,0.2548,0.2602,0.2363,143.361,151.574,151.162,234.591,224.391,150.686
RAJA,E,23,50,0.3015,0.2966,0.2864,83.7291,89.5769,86.3719,164.188,117.408,79.9087
RAJA,E,23,51,0.2706,0.27,0.245,201.486,236.527,247,449.146,231.817,239.544
RAJA,E,23,52,0.2483,0.2465,0.2288,1124.94,1737.64,1363.29,1912.4,406.894,1912.4
RAJA,E,23,53,0.2504,0.2544,0.2296,302.969,339.172,307.172,596.758,277.366,371.566
RAJA,E,23,54,0.2622,0.2541,0.2452,1471.36,2057.8,1468.57,2059.9,361.386,2059.9
RAJA,E,23,55,0.2602,0.2527,0.2352,189.661,258.622,213.848,268.886,272.333,225.979
RAJA,E,23,56,0.2555,0.2574,0.2388,152.992,155.111,152.422,337.638,241.765,145.059
RAJA,E,23,57,0.2716,0.2553,0.2442,132.51,144.007,135.699,249.731,231.893,130.732
RAJA,E,23,58,0.2578,0.2544,0.2352,1843.33,2456.67,1379.75,2457.78,303.014,2457.78
RAJA,E,23,59,0.2625,0.2594,0.243,108.856,114.582,107.131,193.276,185.696,107.011
RAJA,E,23,60,0.2632,0.2489,0.2435,337.214,523.833,482.872,484.205,304.581,331.298
RAJA,E,23,61,0.254,0.2526,0.2316,385.722,432.938,391.566,534.077,270.506,315.591
RAJA,E,23,62,0.2652,0.2604,0.2376,934.238,1088.78,675.034,1226.19,258.145,1226.19
RAJA,E,23,63,0.2591,0.2551,0.229,2356,3138.83,1175.88,2356,401.021,1884.8
RAJA,E,23,64,0.2585,0.2516,0.2398,991.85,1414.71,1099.33,1525.92,296.075,1416.93
RAJA,E,23,65,0.2604,0.2573,0.2384,1060.16,1437.64,1055,1438.79,359.696,1342.87
RAJA,E,23,66,0.2484,0.2422,0.2224,1297.86,1513.08,1131.19,2595.71,318.772,2271.25
RAJA,E,23,67,0.275,0.266,0.2449,1076.56,1612.58,1381.07,2153.11,395.469,2153.11
RAJA,E,23,68,0.2614,0.2575,0.2319,1107.47,1001.48,763.963,1753.5,501,1315.12
RAJA,E,23,69,0.2482,0.2424,0.2377,144.679,149.803,167.362,225.239,238.807,152.469
RAJA,E,23,70,0.2606,0.2468,0.233,2352,7056,3474.5,7056,588,7056
RAJA,E,23,71,0.2566,0.2504,0.2364,1716.31,2785.25,2025.18,2789,378.169,2789
RAJA,E,23,72,0.2811,0.2786,0.2656,95.2613,92.8943,96.0913,165.219,232.396,98.3628
RAJA,E,23,73,0.2666,0.2575,0.2401,731.429,852.583,851.458,1861.82,512,853.333
RAJA,E,23,74,0.2572,0.2557,0.2323,1517.23,2189,1511.77,2465.5,419.66,2191.56
RAJA,E,23,75,0.2874,0.2756,0.2671,87.5061,82.0114,84.3307,167.55,164.992,89.6846
RAJA,E,23,76,0.2578,0.2529,0.2355,1642.08,2462.5,1786.18,2815,307.891,2463.12
RAJA,E,23,77,0.2831,0.269,0.2455,1057.58,2863.86,1671.83,2009.4,257.615,2009.4
RAJA,E,23,78,0.253,0.2555,0.2329,1414.27,1630.62,919.957,2357.11,372.175,2121.4
RAJA,E,23,79,0.2661,0.2553,0.233,797.808,1150.89,796.385,1595.62,340.049,1595.62
RAJA,E,23,80,0.2582,0.2536,0.2343,247.577,292.197,246.526,394.102,260.959,257.48
RAJA,E,23,81,0.2435,0.246,0.228,682.774,918.565,1005,962.091,320.697,783.926
RAJA,E,23,82,0.2525,0.2536,0.2332,555.778,713.607,605.424,1000.4,317.587,714.571
RAJA,E,23,83,0.2551,0.2653,0.2398,1240.27,2655.43,1689.27,2657.71,413.422,2325.5
RAJA,E,23,84,0.2454,0.2392,0.2211,1325.87,2205.89,1324.53,2486,296.836,2209.78
RAJA,E,23,85,0.2595,0.2629,0.2408,212.224,238.713,243.694,358.586,407.804,236.341
RAJA,E,23,86,0.2487,0.2536,0.2438,116.284,123.671,121.786,209.311,192.224,121.535
RAJA,E,23,87,0.2717,0.2705,0.2471,433.34,521.41,520.769,754.333,299.515,496.756
RAJA,E,23,88,0.2586,0.2518,0.2305,451.622,520.667,361.982,846.792,338.717,534.816
RAJA,E,23,89,0.2589,0.2506,0.2328,1301.93,2166.89,1623.83,2441.12,390.58,2169.89
RAJA,E,23,90,0.2667,0.263,0.2386,1207.76,2053.1,748.538,1866.55,241.553,1711
RAJA,E,23,91,0.2643,0.2577,0.2449,395.827,410.88,468.721,643.219,281.959,428.812
RAJA,E,23,92,0.2575,0.262,0.2349,994.524,1098.16,1303.06,1392.33,464.111,1160.28
RAJA,E,23,93,0.2568,0.2596,0.2412,999.905,1311.69,871.75,1749.83,344.23,1399.87
RAJA,E,23,94,0.268,0.2578,0.2427,237.448,239.547,231.382,590.229,248.892,279.162
RAJA,E,23,95,0.2603,0.2619,0.2444,809.815,840.769,990.182,1366.56,420.481,993.864
RAJA,E,23,96,0.2504,0.2483,0.2278,248.573,303.507,308.076,497.146,248.573,318.484
RAJA,E,23,97,0.2758,0.2791,0.2532,770.037,1221.06,864.833,1599.31,319.862,1223
RAJA,E,23,98,0.2628,0.2574,0.2311,498.8,606.351,521.093,701.438,350.719,606.649
RAJA,E,23,99,0.2589,0.2525,0.2354,420.265,555.676,428.062,624.03,234.011,490.31
RAJA,E,23,100,0.2714,0.2665,0.2513,837.64,1902.91,1161.56,1610.85,307.956,1396.07
RAJA,E,23,101,0.2711,0.2644,0.2497,161.451,149.797,165.969,315.779,233.402,169.079
RAJA,E,23,102,0.2664,0.2755,0.246,224.368,233.978,219.402,463.37,190.312,256.807
RAJA,E,23,103,0.2792,0.2782,0.2525,122.7,121.76,106.569,237.034,224.29,131.189
RAJA,E,23,104,0.2648,0.261,0.2438,308.179,374.4,312.182,469.273,196.648,344.133
RAJA,E,23,105,0.2726,0.2666,0.2546,345.984,320.493,345.375,632.657,221.43,335.5
RAJA,E,23,106,0.2553,0.253,0.2346,278.329,256.722,247.39,564.389,278.329,298.794
RAJA,E,23,107,0.2779,0.269,0.2534,176.128,210.071,199.66,307.567,234.17,187.336
RAJA,E,23,108,0.2533,0.2516,0.2288,793.111,1018.57,1068.65,1784.5,446.125,1189.67
RAJA,E,23,109,0.2616,0.2493,0.2321,1027.95,2785.86,1390.71,3255.17,382.961,2790.14
RAJA,E,23,110,0.276,0.2677,0.2493,247.59,247.337,211.155,354.31,247.59,277.703
RAJA,E,23,111,0.258,0.2591,0.2418,667.71,765.074,606.853,862.458,339.328,766.63
RAJA,E,23,112,0.263,0.2588,0.2365,651.613,877.478,775.808,1122.22,276.712,776.923
RAJA,E,23,113,0.2572,0.2634,0.2445,311.692,381.811,297.456,578.857,326.774,389.615
RAJA,E,23,114,0.2578,0.2639,0.2451,758.444,1362.93,1275.75,1279.88,353.069,1204.59
RAJA,E,23,115,0.259,0.267,0.2382,818.481,1003.91,1225.06,1227.72,451,1004.5
RAJA,E,23,116,0.2602,0.2528,0.233,1206.88,2559.25,1462.29,2564.62,330.919,2564.62
RAJA,E,23,117,0.2755,0.2757,0.2537,928.182,2266.78,1273.75,2552.5,334.754,2552.5
RAJA,E,23,118,0.2538,0.2635,0.2301,2032.82,2792.75,1063.1,2795.12,545.39,2795.12
RAJA,E,23,119,0.2652,0.2525,0.2454,947.636,1735.25,1040.25,1489.14,408.784,1489.14
RAJA,E,23,120,0.2697,0.2662,0.243,914.905,2133.11,1371.36,1746.64,249.519,1746.64
RAMP,E,23,1,0.196,0.1916,0.1834,0,0,11535,0,887.615,0
RAMP,E,23,2,0.1983,0.1904,0.1833,0,0,22895,0,848.259,0
RAMP,E,23,3,0.1988,0.1932,0.1876,5539.75,11076.5,5536,11079.5,852.269,11079.5
RAMP,E,23,4,0.2021,0.1953,0.1886,23797,23796,11895.5,23797,699.912,23797
RAMP,E,23,5,0.1974,0.1907,0.1813,7169.33,7169.33,10751,7169.33,581.297,7169.33
RAMP,E,23,6,0.1909,0.1874,0.1759,0,0,0,0,847.654,0
RAMP,E,23,7,0.2004,0.194,0.1895,0,0,0,0,988.375,0
RAMP,E,23,8,0.1949,0.1928,0.1831,23359,23354,0,23359,1112.33,23359
RAMP,E,23,9,0.1958,0.1903,0.182,11228.5,11227,11226.5,11228.5,680.515,11228.5
RAMP,E,23,10,0.1953,0.1919,0.1849,0,0,0,0,1145.3,0
RAMP,E,23,11,0.2,0.1961,0.1883,24068,24065,24054,24068,891.407,24068
RAMP,E,23,12,0.2006,0.189,0.1855,7680.67,7680,11517.5,7680.67,720.062,7680.67
RAMP,E,23,13,0.2052,0.1966,0.1858,3163.14,11067.5,11066.5,22142,651.235,11071
RAMP,E,23,14,0.2055,0.1924,0.1849,1403.94,1491.44,1192.7,2983.38,628.079,1193.35
RAMP,E,23,15,0.2031,0.1896,0.183,22842,0,22829,0,1142.1,0
RAMP,E,23,16,0.1986,0.1903,0.1805,22017,5502.5,5502.25,0,647.559,7339
RAMP,E,23,17,0.2037,0.1934,0.1885,22466,22465,0,22466,1604.71,22466
RAMP,E,23,18,0.2011,0.1967,0.1841,4451.6,4451.2,7419,4451.6,767.517,4451.6
RAMP,E,23,19,0.2021,0.1897,0.182,7422,7422,5565.5,7422,1113.3,7422
RAMP,E,23,20,0.2015,0.1948,0.1854,0,0,0,0,937,0
RAMP,E,23,21,0.2061,0.2,0.1938,1419.5,1746.08,2522.78,2271.2,597.684,1892.67
RAMP,E,23,22,0.2019,0.191,0.1812,23074,23073,11531,23074,887.462,23074
RAMP,E,23,23,0.1965,0.1934,0.1823,7305,21914,7302,0,730.5,0
RAMP,E,23,24,0.2104,0.195,0.1897,0,0,0,0,871.556,0
RAMP,E,23,25,0.2021,0.1901,0.1854,951.609,1041.86,1286.76,1459.13,575.974,911.958
RAMP,E,23,26,0.2,0.1938,0.1824,0,10538,0,0,468.444,0
RAMP,E,23,27,0.2061,0.195,0.1893,0,0,22069,0,736,0
RAMP,E,23,28,0.2014,0.1942,0.1853,0,0,22546,0,835.148,0
RAMP,E,23,29,0.2093,0.1925,0.189,7287,7287,7284,7287,728.7,7287
RAMP,E,23,30,0.2065,0.1943,0.1867,0,0,0,0,674,0
RAMP,E,23,31,0.21,0.1963,0.1912,11807,11807,23609,11807,983.917,11807
RAMP,E,23,32,0.1997,0.1885,0.1834,21873,21871,21870,21873,781.179,21873
RAMP,E,23,33,0.2034,0.1928,0.1926,6906.67,20719,20708,10360,592,10360
RAMP,E,23,34,0.2155,0.207,0.2023,616.568,735.516,759.6,1629.5,518.477,691.303
RAMP,E,23,35,0.2018,0.1885,0.1818,11345.5,11344,11343.5,11345.5,872.731,11345.5
RAMP,E,23,36,0.2042,0.2035,0.1967,0,0,10469,0,838.2,0
RAMP,E,23,37,0.209,0.197,0.1915,22341,22341,11169,22341,558.525,22341
RAMP,E,23,38,0.2046,0.2007,0.1943,7708,7707,11559,23124,700.727,23124
RAMP,E,23,39,0.208,0.1906,0.1933,10946,7296.33,21884,21892,912.167,21892
RAMP,E,23,40,0.205,0.1943,0.1871,10215.5,20422,20398,10215.5,756.704,10215.5
RAMP,E,23,41,0.2116,0.1974,0.1884,3186.14,2787.25,4459.8,7434.33,586.921,7434.33
RAMP,E,23,42,0.2089,0.1934,0.1934,535.744,522.025,549.026,994.952,311.851,535.744
RAMP,E,23,43,0.2062,0.1962,0.1896,886.32,1006.68,1106.75,1704.46,692.438,1007.18
RAMP,E,23,44,0.2029,0.1932,0.1867,1675.21,2929.25,2343.3,2132.09,689.794,1563.53
RAMP,E,23,45,0.213,0.1925,0.1944,317.784,361.4,450.923,546.884,573.561,350.985
RAMP,E,23,46,0.2041,0.1949,0.1899,22447,22445,22423,0,623.528,22447
RAMP,E,23,47,0.214,0.1963,0.1878,4604.2,4603.4,5753.75,5755.25,622.189,3836.83
RAMP,E,23,48,0.2114,0.2027,0.199,555.116,662.639,722.455,918.077,542.5,450.377
RAMP,E,23,49,0.2104,0.1963,0.1972,217.404,259.609,275.244,411.091,358.889,254.045
RAMP,E,23,50,0.2166,0.2055,0.2033,196.774,189.983,215.105,390.155,426.962,162.799
RAMP,E,23,51,0.2172,0.2044,0.1977,422.618,464.46,455.235,664.114,494.553,447
RAMP,E,23,52,0.1999,0.1842,0.1816,0,0,20671,0,795.231,0
RAMP,E,23,53,0.1983,0.1908,0.1836,1388.4,1387.87,1486.36,2975.14,718.138,1388.4
RAMP,E,23,54,0.2088,0.1955,0.1932,7438.67,7437.67,3186.29,11158,676.242,11158
RAMP,E,23,55,0.1981,0.1884,0.1848,1895.75,2527.11,2274,2843.62,733.839,2068.09
RAMP,E,23,56,0.2115,0.1964,0.1926,684.935,624.088,589.028,1769.42,684.935,663.531
RAMP,E,23,57,0.2049,0.1917,0.1832,467.043,650.394,595.472,767.286,477.422,537.1
RAMP,E,23,58,0.2014,0.1951,0.1837,0,0,23274,0,970.042,0
RAMP,E,23,59,0.2161,0.1935,0.2015,148.784,173.437,194.613,287.236,339.033,155.496
RAMP,E,23,60,0.2047,0.1892,0.1791,5102,6801.33,0,6802.67,523.282,6802.67
RAMP,E,23,61,0.2105,0.1916,0.1931,22373,22363,11179,22373,604.676,22373
RAMP,E,23,62,0.2021,0.1881,0.1836,7157,7154.33,21467,7157,613.457,7157
RAMP,E,23,63,0.1982,0.185,0.1799,19687,19686,9839,0,615.219,19687
RAMP,E,23,64,0.2088,0.1963,0.194,21740,21737,10865.5,21740,557.436,21740
